NOC,Sport,First_Year
SYR,Cycling Mountain Bike,Never
SYR,3x3 Basketball,Never
SYR,Cycling BMX Freestyle,Never
SYR,Sport Climbing,Never
SYR,"Marathon Swimming, Swimming",Never
SYR,Breaking,Never
SYR,"Cycling Road, Cycling Track",Never
SYR,"Cycling Road, Cycling Mountain Bike",Never
SYR,"Cycling Road, Triathlon",Never
SYR,"3x3 Basketball, Basketball",Never
MDV,Basketball,Never
MDV,Judo,Never
MDV,Football,Never
MDV,Tug-Of-War,Never
MDV,Athletics,Never
MDV,Swimming,Never
MDV,Badminton,Never
MDV,Sailing,Never
MDV,Gymnastics,Never
MDV,Art Competitions,Never
MDV,Handball,Never
MDV,Weightlifting,Never
MDV,Wrestling,Never
MDV,Water Polo,Never
MDV,Hockey,Never
MDV,Rowing,Never
MDV,Fencing,Never
MDV,Equestrianism,Never
MDV,Shooting,Never
MDV,Boxing,Never
MDV,Taekwondo,Never
MDV,Cycling,Never
MDV,Diving,Never
MDV,Canoeing,Never
MDV,Tennis,Never
MDV,Modern Pentathlon,Never
MDV,Golf,Never
MDV,Softball,Never
MDV,Archery,Never
MDV,Volleyball,Never
MDV,Synchronized Swimming,Never
MDV,Table Tennis,Never
MDV,Baseball,Never
MDV,Rhythmic Gymnastics,Never
MDV,Rugby Sevens,Never
MDV,Trampolining,Never
MDV,Beach Volleyball,Never
MDV,Triathlon,Never
MDV,Rugby,Never
MDV,Lacrosse,Never
MDV,Polo,Never
MDV,Cricket,Never
MDV,Ice Hockey,Never
MDV,Racquets,Never
MDV,Motorboating,Never
MDV,Croquet,Never
MDV,Figure Skating,Never
MDV,Jeu De Paume,Never
MDV,Roque,Never
MDV,Basque Pelota,Never
MDV,Alpinism,Never
MDV,Aeronautics,Never
MDV,Cycling Road,Never
MDV,Artistic Gymnastics,Never
MDV,Karate,Never
MDV,Baseball/Softball,Never
MDV,Trampoline Gymnastics,Never
MDV,Marathon Swimming,Never
MDV,Canoe Slalom,Never
MDV,Surfing,Never
MDV,Canoe Sprint,Never
MDV,Cycling BMX Racing,Never
MDV,Equestrian,Never
MDV,Artistic Swimming,Never
MDV,Cycling Track,Never
MDV,Skateboarding,Never
MDV,Cycling Mountain Bike,Never
MDV,3x3 Basketball,Never
MDV,Cycling BMX Freestyle,Never
MDV,Sport Climbing,Never
MDV,"Marathon Swimming, Swimming",Never
MDV,Breaking,Never
MDV,"Cycling Road, Cycling Track",Never
MDV,"Cycling Road, Cycling Mountain Bike",Never
MDV,"Cycling Road, Triathlon",Never
MDV,"3x3 Basketball, Basketball",Never
ETH,Basketball,Never
ETH,Judo,Never
ETH,Football,Never
ETH,Tug-Of-War,Never
ETH,Athletics,1960.0
ETH,Swimming,Never
ETH,Badminton,Never
ETH,Sailing,Never
ETH,Gymnastics,Never
ETH,Art Competitions,Never
ETH,Handball,Never
ETH,Weightlifting,Never
ETH,Wrestling,Never
ETH,Water Polo,Never
ETH,Hockey,Never
ETH,Rowing,Never
ETH,Fencing,Never
ETH,Equestrianism,Never
ETH,Shooting,Never
ETH,Boxing,Never
ETH,Taekwondo,Never
ETH,Cycling,Never
ETH,Diving,Never
ETH,Canoeing,Never
ETH,Tennis,Never
ETH,Modern Pentathlon,Never
ETH,Golf,Never
ETH,Softball,Never
ETH,Archery,Never
ETH,Volleyball,Never
ETH,Synchronized Swimming,Never
ETH,Table Tennis,Never
ETH,Baseball,Never
ETH,Rhythmic Gymnastics,Never
ETH,Rugby Sevens,Never
ETH,Trampolining,Never
ETH,Beach Volleyball,Never
ETH,Triathlon,Never
ETH,Rugby,Never
ETH,Lacrosse,Never
ETH,Polo,Never
ETH,Cricket,Never
ETH,Ice Hockey,Never
ETH,Racquets,Never
ETH,Motorboating,Never
ETH,Croquet,Never
ETH,Figure Skating,Never
ETH,Jeu De Paume,Never
ETH,Roque,Never
ETH,Basque Pelota,Never
ETH,Alpinism,Never
ETH,Aeronautics,Never
ETH,Cycling Road,Never
ETH,Artistic Gymnastics,Never
ETH,Karate,Never
ETH,Baseball/Softball,Never
ETH,Trampoline Gymnastics,Never
ETH,Marathon Swimming,Never
ETH,Canoe Slalom,Never
ETH,Surfing,Never
ETH,Canoe Sprint,Never
ETH,Cycling BMX Racing,Never
ETH,Equestrian,Never
ETH,Artistic Swimming,Never
ETH,Cycling Track,Never
ETH,Skateboarding,Never
ETH,Cycling Mountain Bike,Never
ETH,3x3 Basketball,Never
ETH,Cycling BMX Freestyle,Never
ETH,Sport Climbing,Never
ETH,"Marathon Swimming, Swimming",Never
ETH,Breaking,Never
ETH,"Cycling Road, Cycling Track",Never
ETH,"Cycling Road, Cycling Mountain Bike",Never
ETH,"Cycling Road, Triathlon",Never
ETH,"3x3 Basketball, Basketball",Never
UAE,Basketball,Never
UAE,Judo,2016.0
UAE,Football,Never
UAE,Tug-Of-War,Never
UAE,Athletics,Never
UAE,Swimming,Never
UAE,Badminton,Never
UAE,Sailing,Never
UAE,Gymnastics,Never
UAE,Art Competitions,Never
UAE,Handball,Never
UAE,Weightlifting,Never
UAE,Wrestling,Never
UAE,Water Polo,Never
UAE,Hockey,Never
UAE,Rowing,Never
UAE,Fencing,Never
UAE,Equestrianism,Never
UAE,Shooting,2004.0
UAE,Boxing,Never
UAE,Taekwondo,Never
UAE,Cycling,Never
UAE,Diving,Never
UAE,Canoeing,Never
UAE,Tennis,Never
UAE,Modern Pentathlon,Never
UAE,Golf,Never
UAE,Softball,Never
UAE,Archery,Never
UAE,Volleyball,Never
UAE,Synchronized Swimming,Never
UAE,Table Tennis,Never
UAE,Baseball,Never
UAE,Rhythmic Gymnastics,Never
UAE,Rugby Sevens,Never
UAE,Trampolining,Never
UAE,Beach Volleyball,Never
UAE,Triathlon,Never
UAE,Rugby,Never
UAE,Lacrosse,Never
UAE,Polo,Never
UAE,Cricket,Never
UAE,Ice Hockey,Never
UAE,Racquets,Never
UAE,Motorboating,Never
UAE,Croquet,Never
UAE,Figure Skating,Never
UAE,Jeu De Paume,Never
UAE,Roque,Never
UAE,Basque Pelota,Never
UAE,Alpinism,Never
UAE,Aeronautics,Never
UAE,Cycling Road,Never
UAE,Artistic Gymnastics,Never
UAE,Karate,Never
UAE,Baseball/Softball,Never
UAE,Trampoline Gymnastics,Never
UAE,Marathon Swimming,Never
UAE,Canoe Slalom,Never
UAE,Surfing,Never
UAE,Canoe Sprint,Never
UAE,Cycling BMX Racing,Never
UAE,Equestrian,Never
UAE,Artistic Swimming,Never
UAE,Cycling Track,Never
UAE,Skateboarding,Never
UAE,Cycling Mountain Bike,Never
UAE,3x3 Basketball,Never
UAE,Cycling BMX Freestyle,Never
UAE,Sport Climbing,Never
UAE,"Marathon Swimming, Swimming",Never
UAE,Breaking,Never
UAE,"Cycling Road, Cycling Track",Never
UAE,"Cycling Road, Cycling Mountain Bike",Never
UAE,"Cycling Road, Triathlon",Never
UAE,"3x3 Basketball, Basketball",Never
YAR,Basketball,Never
YAR,Judo,Never
YAR,Football,Never
YAR,Tug-Of-War,Never
YAR,Athletics,Never
YAR,Swimming,Never
YAR,Badminton,Never
YAR,Sailing,Never
YAR,Gymnastics,Never
YAR,Art Competitions,Never
YAR,Handball,Never
YAR,Weightlifting,Never
YAR,Wrestling,Never
YAR,Water Polo,Never
YAR,Hockey,Never
YAR,Rowing,Never
YAR,Fencing,Never
YAR,Equestrianism,Never
YAR,Shooting,Never
YAR,Boxing,Never
YAR,Taekwondo,Never
YAR,Cycling,Never
YAR,Diving,Never
YAR,Canoeing,Never
YAR,Tennis,Never
YAR,Modern Pentathlon,Never
YAR,Golf,Never
YAR,Softball,Never
YAR,Archery,Never
YAR,Volleyball,Never
YAR,Synchronized Swimming,Never
YAR,Table Tennis,Never
YAR,Baseball,Never
YAR,Rhythmic Gymnastics,Never
YAR,Rugby Sevens,Never
YAR,Trampolining,Never
YAR,Beach Volleyball,Never
YAR,Triathlon,Never
YAR,Rugby,Never
YAR,Lacrosse,Never
YAR,Polo,Never
YAR,Cricket,Never
YAR,Ice Hockey,Never
YAR,Racquets,Never
YAR,Motorboating,Never
YAR,Croquet,Never
YAR,Figure Skating,Never
YAR,Jeu De Paume,Never
YAR,Roque,Never
YAR,Basque Pelota,Never
YAR,Alpinism,Never
YAR,Aeronautics,Never
YAR,Cycling Road,Never
YAR,Artistic Gymnastics,Never
YAR,Karate,Never
YAR,Baseball/Softball,Never
YAR,Trampoline Gymnastics,Never
YAR,Marathon Swimming,Never
YAR,Canoe Slalom,Never
YAR,Surfing,Never
YAR,Canoe Sprint,Never
YAR,Cycling BMX Racing,Never
YAR,Equestrian,Never
YAR,Artistic Swimming,Never
YAR,Cycling Track,Never
YAR,Skateboarding,Never
YAR,Cycling Mountain Bike,Never
YAR,3x3 Basketball,Never
YAR,Cycling BMX Freestyle,Never
YAR,Sport Climbing,Never
YAR,"Marathon Swimming, Swimming",Never
YAR,Breaking,Never
YAR,"Cycling Road, Cycling Track",Never
YAR,"Cycling Road, Cycling Mountain Bike",Never
YAR,"Cycling Road, Triathlon",Never
YAR,"3x3 Basketball, Basketball",Never
INA,Basketball,Never
INA,Judo,Never
INA,Football,Never
INA,Tug-Of-War,Never
INA,Athletics,Never
INA,Swimming,Never
INA,Badminton,1992.0
INA,Sailing,Never
INA,Gymnastics,Never
INA,Art Competitions,Never
INA,Handball,Never
INA,Weightlifting,2000.0
INA,Wrestling,Never
INA,Water Polo,Never
INA,Hockey,Never
INA,Rowing,Never
INA,Fencing,Never
INA,Equestrianism,Never
INA,Shooting,Never
INA,Boxing,Never
INA,Taekwondo,Never
INA,Cycling,Never
INA,Diving,Never
INA,Canoeing,Never
INA,Tennis,Never
INA,Modern Pentathlon,Never
INA,Golf,Never
INA,Softball,Never
INA,Archery,1988.0
INA,Volleyball,Never
INA,Synchronized Swimming,Never
INA,Table Tennis,Never
INA,Baseball,Never
INA,Rhythmic Gymnastics,Never
INA,Rugby Sevens,Never
INA,Trampolining,Never
INA,Beach Volleyball,Never
INA,Triathlon,Never
INA,Rugby,Never
INA,Lacrosse,Never
INA,Polo,Never
INA,Cricket,Never
INA,Ice Hockey,Never
INA,Racquets,Never
INA,Motorboating,Never
INA,Croquet,Never
INA,Figure Skating,Never
INA,Jeu De Paume,Never
INA,Roque,Never
INA,Basque Pelota,Never
INA,Alpinism,Never
INA,Aeronautics,Never
INA,Cycling Road,Never
INA,Artistic Gymnastics,Never
INA,Karate,Never
INA,Baseball/Softball,Never
INA,Trampoline Gymnastics,Never
INA,Marathon Swimming,Never
INA,Canoe Slalom,Never
INA,Surfing,Never
INA,Canoe Sprint,Never
INA,Cycling BMX Racing,Never
INA,Equestrian,Never
INA,Artistic Swimming,Never
INA,Cycling Track,Never
INA,Skateboarding,Never
INA,Cycling Mountain Bike,Never
INA,3x3 Basketball,Never
INA,Cycling BMX Freestyle,Never
INA,Sport Climbing,2024.0
INA,"Marathon Swimming, Swimming",Never
INA,Breaking,Never
INA,"Cycling Road, Cycling Track",Never
INA,"Cycling Road, Cycling Mountain Bike",Never
INA,"Cycling Road, Triathlon",Never
INA,"3x3 Basketball, Basketball",Never
PHI,Basketball,Never
PHI,Judo,Never
PHI,Football,Never
PHI,Tug-Of-War,Never
PHI,Athletics,1932.0
PHI,Swimming,1928.0
PHI,Badminton,Never
PHI,Sailing,Never
PHI,Gymnastics,Never
PHI,Art Competitions,Never
PHI,Handball,Never
PHI,Weightlifting,2016.0
PHI,Wrestling,Never
PHI,Water Polo,Never
PHI,Hockey,Never
PHI,Rowing,Never
PHI,Fencing,Never
PHI,Equestrianism,Never
PHI,Shooting,Never
PHI,Boxing,1932.0
PHI,Taekwondo,Never
PHI,Cycling,Never
PHI,Diving,Never
PHI,Canoeing,Never
PHI,Tennis,Never
PHI,Modern Pentathlon,Never
PHI,Golf,Never
PHI,Softball,Never
PHI,Archery,Never
PHI,Volleyball,Never
PHI,Synchronized Swimming,Never
PHI,Table Tennis,Never
PHI,Baseball,Never
PHI,Rhythmic Gymnastics,Never
PHI,Rugby Sevens,Never
PHI,Trampolining,Never
PHI,Beach Volleyball,Never
PHI,Triathlon,Never
PHI,Rugby,Never
PHI,Lacrosse,Never
PHI,Polo,Never
PHI,Cricket,Never
PHI,Ice Hockey,Never
PHI,Racquets,Never
PHI,Motorboating,Never
PHI,Croquet,Never
PHI,Figure Skating,Never
PHI,Jeu De Paume,Never
PHI,Roque,Never
PHI,Basque Pelota,Never
PHI,Alpinism,Never
PHI,Aeronautics,Never
PHI,Cycling Road,Never
PHI,Artistic Gymnastics,2024.0
PHI,Karate,Never
PHI,Baseball/Softball,Never
PHI,Trampoline Gymnastics,Never
PHI,Marathon Swimming,Never
PHI,Canoe Slalom,Never
PHI,Surfing,Never
PHI,Canoe Sprint,Never
PHI,Cycling BMX Racing,Never
PHI,Equestrian,Never
PHI,Artistic Swimming,Never
PHI,Cycling Track,Never
PHI,Skateboarding,Never
PHI,Cycling Mountain Bike,Never
PHI,3x3 Basketball,Never
PHI,Cycling BMX Freestyle,Never
PHI,Sport Climbing,Never
PHI,"Marathon Swimming, Swimming",Never
PHI,Breaking,Never
PHI,"Cycling Road, Cycling Track",Never
PHI,"Cycling Road, Cycling Mountain Bike",Never
PHI,"Cycling Road, Triathlon",Never
PHI,"3x3 Basketball, Basketball",Never
SGP,Basketball,Never
SGP,Judo,Never
SGP,Football,Never
SGP,Tug-Of-War,Never
SGP,Athletics,Never
SGP,Swimming,2016.0
SGP,Badminton,Never
SGP,Sailing,2024.0
SGP,Gymnastics,Never
SGP,Art Competitions,Never
SGP,Handball,Never
SGP,Weightlifting,1960.0
SGP,Wrestling,Never
SGP,Water Polo,Never
SGP,Hockey,Never
SGP,Rowing,Never
SGP,Fencing,Never
SGP,Equestrianism,Never
SGP,Shooting,Never
SGP,Boxing,Never
SGP,Taekwondo,Never
SGP,Cycling,Never
SGP,Diving,Never
SGP,Canoeing,Never
SGP,Tennis,Never
SGP,Modern Pentathlon,Never
SGP,Golf,Never
SGP,Softball,Never
SGP,Archery,Never
SGP,Volleyball,Never
SGP,Synchronized Swimming,Never
SGP,Table Tennis,2008.0
SGP,Baseball,Never
SGP,Rhythmic Gymnastics,Never
SGP,Rugby Sevens,Never
SGP,Trampolining,Never
SGP,Beach Volleyball,Never
SGP,Triathlon,Never
SGP,Rugby,Never
SGP,Lacrosse,Never
SGP,Polo,Never
SGP,Cricket,Never
SGP,Ice Hockey,Never
SGP,Racquets,Never
SGP,Motorboating,Never
SGP,Croquet,Never
SGP,Figure Skating,Never
SGP,Jeu De Paume,Never
SGP,Roque,Never
SGP,Basque Pelota,Never
SGP,Alpinism,Never
SGP,Aeronautics,Never
SGP,Cycling Road,Never
SGP,Artistic Gymnastics,Never
SGP,Karate,Never
SGP,Baseball/Softball,Never
SGP,Trampoline Gymnastics,Never
SGP,Marathon Swimming,Never
SGP,Canoe Slalom,Never
SGP,Surfing,Never
SGP,Canoe Sprint,Never
SGP,Cycling BMX Racing,Never
SGP,Equestrian,Never
SGP,Artistic Swimming,Never
SGP,Cycling Track,Never
SGP,Skateboarding,Never
SGP,Cycling Mountain Bike,Never
SGP,3x3 Basketball,Never
SGP,Cycling BMX Freestyle,Never
SGP,Sport Climbing,Never
SGP,"Marathon Swimming, Swimming",Never
SGP,Breaking,Never
SGP,"Cycling Road, Cycling Track",Never
SGP,"Cycling Road, Cycling Mountain Bike",Never
SGP,"Cycling Road, Triathlon",Never
SGP,"3x3 Basketball, Basketball",Never
UZB,Basketball,Never
UZB,Judo,1996.0
UZB,Football,Never
UZB,Tug-Of-War,Never
UZB,Athletics,Never
UZB,Swimming,Never
UZB,Badminton,Never
UZB,Sailing,Never
UZB,Gymnastics,2008.0
UZB,Art Competitions,Never
UZB,Handball,Never
UZB,Weightlifting,2016.0
UZB,Wrestling,2000.0
UZB,Water Polo,Never
UZB,Hockey,Never
UZB,Rowing,Never
UZB,Fencing,Never
UZB,Equestrianism,Never
UZB,Shooting,Never
UZB,Boxing,1996.0
UZB,Taekwondo,2020.0
UZB,Cycling,Never
UZB,Diving,Never
UZB,Canoeing,Never
UZB,Tennis,Never
UZB,Modern Pentathlon,Never
UZB,Golf,Never
UZB,Softball,Never
UZB,Archery,Never
UZB,Volleyball,Never
UZB,Synchronized Swimming,Never
UZB,Table Tennis,Never
UZB,Baseball,Never
UZB,Rhythmic Gymnastics,Never
UZB,Rugby Sevens,Never
UZB,Trampolining,2008.0
UZB,Beach Volleyball,Never
UZB,Triathlon,Never
UZB,Rugby,Never
UZB,Lacrosse,Never
UZB,Polo,Never
UZB,Cricket,Never
UZB,Ice Hockey,Never
UZB,Racquets,Never
UZB,Motorboating,Never
UZB,Croquet,Never
UZB,Figure Skating,Never
UZB,Jeu De Paume,Never
UZB,Roque,Never
UZB,Basque Pelota,Never
UZB,Alpinism,Never
UZB,Aeronautics,Never
UZB,Cycling Road,Never
UZB,Artistic Gymnastics,Never
UZB,Karate,Never
UZB,Baseball/Softball,Never
UZB,Trampoline Gymnastics,Never
UZB,Marathon Swimming,Never
UZB,Canoe Slalom,Never
UZB,Surfing,Never
UZB,Canoe Sprint,Never
UZB,Cycling BMX Racing,Never
UZB,Equestrian,Never
UZB,Artistic Swimming,Never
UZB,Cycling Track,Never
UZB,Skateboarding,Never
UZB,Cycling Mountain Bike,Never
UZB,3x3 Basketball,Never
UZB,Cycling BMX Freestyle,Never
UZB,Sport Climbing,Never
UZB,"Marathon Swimming, Swimming",Never
UZB,Breaking,Never
UZB,"Cycling Road, Cycling Track",Never
UZB,"Cycling Road, Cycling Mountain Bike",Never
UZB,"Cycling Road, Triathlon",Never
UZB,"3x3 Basketball, Basketball",Never
KGZ,Basketball,Never
KGZ,Judo,2000.0
KGZ,Football,Never
KGZ,Tug-Of-War,Never
KGZ,Athletics,Never
KGZ,Swimming,Never
KGZ,Badminton,Never
KGZ,Sailing,Never
KGZ,Gymnastics,Never
KGZ,Art Competitions,Never
KGZ,Handball,Never
KGZ,Weightlifting,Never
KGZ,Wrestling,2008.0
KGZ,Water Polo,Never
KGZ,Hockey,Never
KGZ,Rowing,Never
KGZ,Fencing,Never
KGZ,Equestrianism,Never
KGZ,Shooting,Never
KGZ,Boxing,2024.0
KGZ,Taekwondo,Never
KGZ,Cycling,Never
KGZ,Diving,Never
KGZ,Canoeing,Never
KGZ,Tennis,Never
KGZ,Modern Pentathlon,Never
KGZ,Golf,Never
KGZ,Softball,Never
KGZ,Archery,Never
KGZ,Volleyball,Never
KGZ,Synchronized Swimming,Never
KGZ,Table Tennis,Never
KGZ,Baseball,Never
KGZ,Rhythmic Gymnastics,Never
KGZ,Rugby Sevens,Never
KGZ,Trampolining,Never
KGZ,Beach Volleyball,Never
KGZ,Triathlon,Never
KGZ,Rugby,Never
KGZ,Lacrosse,Never
KGZ,Polo,Never
KGZ,Cricket,Never
KGZ,Ice Hockey,Never
KGZ,Racquets,Never
KGZ,Motorboating,Never
KGZ,Croquet,Never
KGZ,Figure Skating,Never
KGZ,Jeu De Paume,Never
KGZ,Roque,Never
KGZ,Basque Pelota,Never
KGZ,Alpinism,Never
KGZ,Aeronautics,Never
KGZ,Cycling Road,Never
KGZ,Artistic Gymnastics,Never
KGZ,Karate,Never
KGZ,Baseball/Softball,Never
KGZ,Trampoline Gymnastics,Never
KGZ,Marathon Swimming,Never
KGZ,Canoe Slalom,Never
KGZ,Surfing,Never
KGZ,Canoe Sprint,Never
KGZ,Cycling BMX Racing,Never
KGZ,Equestrian,Never
KGZ,Artistic Swimming,Never
KGZ,Cycling Track,Never
KGZ,Skateboarding,Never
KGZ,Cycling Mountain Bike,Never
KGZ,3x3 Basketball,Never
KGZ,Cycling BMX Freestyle,Never
KGZ,Sport Climbing,Never
KGZ,"Marathon Swimming, Swimming",Never
KGZ,Breaking,Never
KGZ,"Cycling Road, Cycling Track",Never
KGZ,"Cycling Road, Cycling Mountain Bike",Never
KGZ,"Cycling Road, Triathlon",Never
KGZ,"3x3 Basketball, Basketball",Never
TJK,Basketball,Never
TJK,Judo,2008.0
TJK,Football,Never
TJK,Tug-Of-War,Never
TJK,Athletics,2016.0
TJK,Swimming,Never
TJK,Badminton,Never
TJK,Sailing,Never
TJK,Gymnastics,Never
TJK,Art Competitions,Never
TJK,Handball,Never
TJK,Weightlifting,Never
TJK,Wrestling,2008.0
TJK,Water Polo,Never
TJK,Hockey,Never
TJK,Rowing,Never
TJK,Fencing,Never
TJK,Equestrianism,Never
TJK,Shooting,Never
TJK,Boxing,2012.0
TJK,Taekwondo,Never
TJK,Cycling,Never
TJK,Diving,Never
TJK,Canoeing,Never
TJK,Tennis,Never
TJK,Modern Pentathlon,Never
TJK,Golf,Never
TJK,Softball,Never
TJK,Archery,Never
TJK,Volleyball,Never
TJK,Synchronized Swimming,Never
TJK,Table Tennis,Never
TJK,Baseball,Never
TJK,Rhythmic Gymnastics,Never
TJK,Rugby Sevens,Never
TJK,Trampolining,Never
TJK,Beach Volleyball,Never
TJK,Triathlon,Never
TJK,Rugby,Never
TJK,Lacrosse,Never
TJK,Polo,Never
TJK,Cricket,Never
TJK,Ice Hockey,Never
TJK,Racquets,Never
TJK,Motorboating,Never
TJK,Croquet,Never
TJK,Figure Skating,Never
TJK,Jeu De Paume,Never
TJK,Roque,Never
TJK,Basque Pelota,Never
TJK,Alpinism,Never
TJK,Aeronautics,Never
TJK,Cycling Road,Never
TJK,Artistic Gymnastics,Never
TJK,Karate,Never
TJK,Baseball/Softball,Never
TJK,Trampoline Gymnastics,Never
TJK,Marathon Swimming,Never
TJK,Canoe Slalom,Never
TJK,Surfing,Never
TJK,Canoe Sprint,Never
TJK,Cycling BMX Racing,Never
TJK,Equestrian,Never
TJK,Artistic Swimming,Never
TJK,Cycling Track,Never
TJK,Skateboarding,Never
TJK,Cycling Mountain Bike,Never
TJK,3x3 Basketball,Never
TJK,Cycling BMX Freestyle,Never
TJK,Sport Climbing,Never
TJK,"Marathon Swimming, Swimming",Never
TJK,Breaking,Never
TJK,"Cycling Road, Cycling Track",Never
TJK,"Cycling Road, Cycling Mountain Bike",Never
TJK,"Cycling Road, Triathlon",Never
TJK,"3x3 Basketball, Basketball",Never
EUN,Basketball,1992.0
EUN,Judo,1992.0
EUN,Football,Never
EUN,Tug-Of-War,Never
EUN,Athletics,1992.0
EUN,Swimming,1992.0
EUN,Badminton,Never
EUN,Sailing,Never
EUN,Gymnastics,1992.0
EUN,Art Competitions,Never
EUN,Handball,1992.0
EUN,Weightlifting,1992.0
EUN,Wrestling,1992.0
EUN,Water Polo,1992.0
EUN,Hockey,Never
EUN,Rowing,1992.0
EUN,Fencing,1992.0
EUN,Equestrianism,Never
EUN,Shooting,1992.0
EUN,Boxing,1992.0
EUN,Taekwondo,Never
EUN,Cycling,Never
EUN,Diving,1992.0
EUN,Canoeing,1992.0
EUN,Tennis,1992.0
EUN,Modern Pentathlon,1992.0
EUN,Golf,Never
EUN,Softball,Never
EUN,Archery,1992.0
EUN,Volleyball,1992.0
EUN,Synchronized Swimming,Never
EUN,Table Tennis,Never
EUN,Baseball,Never
EUN,Rhythmic Gymnastics,1992.0
EUN,Rugby Sevens,Never
EUN,Trampolining,Never
EUN,Beach Volleyball,Never
EUN,Triathlon,Never
EUN,Rugby,Never
EUN,Lacrosse,Never
EUN,Polo,Never
EUN,Cricket,Never
EUN,Ice Hockey,Never
EUN,Racquets,Never
EUN,Motorboating,Never
EUN,Croquet,Never
EUN,Figure Skating,Never
EUN,Jeu De Paume,Never
EUN,Roque,Never
EUN,Basque Pelota,Never
EUN,Alpinism,Never
EUN,Aeronautics,Never
EUN,Cycling Road,Never
EUN,Artistic Gymnastics,Never
EUN,Karate,Never
EUN,Baseball/Softball,Never
EUN,Trampoline Gymnastics,Never
EUN,Marathon Swimming,Never
EUN,Canoe Slalom,Never
EUN,Surfing,Never
EUN,Canoe Sprint,Never
EUN,Cycling BMX Racing,Never
EUN,Equestrian,Never
EUN,Artistic Swimming,Never
EUN,Cycling Track,Never
EUN,Skateboarding,Never
EUN,Cycling Mountain Bike,Never
EUN,3x3 Basketball,Never
EUN,Cycling BMX Freestyle,Never
EUN,Sport Climbing,Never
EUN,"Marathon Swimming, Swimming",Never
EUN,Breaking,Never
EUN,"Cycling Road, Cycling Track",Never
EUN,"Cycling Road, Cycling Mountain Bike",Never
EUN,"Cycling Road, Triathlon",Never
EUN,"3x3 Basketball, Basketball",Never
JPN,Basketball,2020.0
JPN,Judo,1964.0
JPN,Football,1968.0
JPN,Tug-Of-War,Never
JPN,Athletics,1928.0
JPN,Swimming,1928.0
JPN,Badminton,2012.0
JPN,Sailing,1996.0
JPN,Gymnastics,1952.0
JPN,Art Competitions,1936.0
JPN,Handball,Never
JPN,Weightlifting,1960.0
JPN,Wrestling,1924.0
JPN,Water Polo,Never
JPN,Hockey,1932.0
JPN,Rowing,Never
JPN,Fencing,2008.0
JPN,Equestrianism,1932.0
JPN,Shooting,1960.0
JPN,Boxing,1960.0
JPN,Taekwondo,2000.0
JPN,Cycling,1984.0
JPN,Diving,2024.0
JPN,Canoeing,2016.0
JPN,Tennis,1920.0
JPN,Modern Pentathlon,2024.0
JPN,Golf,2020.0
JPN,Softball,2000.0
JPN,Archery,1976.0
JPN,Volleyball,1964.0
JPN,Synchronized Swimming,1984.0
JPN,Table Tennis,2012.0
JPN,Baseball,1992.0
JPN,Rhythmic Gymnastics,Never
JPN,Rugby Sevens,Never
JPN,Trampolining,Never
JPN,Beach Volleyball,Never
JPN,Triathlon,Never
JPN,Rugby,Never
JPN,Lacrosse,Never
JPN,Polo,Never
JPN,Cricket,Never
JPN,Ice Hockey,Never
JPN,Racquets,Never
JPN,Motorboating,Never
JPN,Croquet,Never
JPN,Figure Skating,Never
JPN,Jeu De Paume,Never
JPN,Roque,Never
JPN,Basque Pelota,Never
JPN,Alpinism,Never
JPN,Aeronautics,Never
JPN,Cycling Road,Never
JPN,Artistic Gymnastics,2020.0
JPN,Karate,2020.0
JPN,Baseball/Softball,2020.0
JPN,Trampoline Gymnastics,Never
JPN,Marathon Swimming,Never
JPN,Canoe Slalom,Never
JPN,Surfing,2020.0
JPN,Canoe Sprint,Never
JPN,Cycling BMX Racing,Never
JPN,Equestrian,2024.0
JPN,Artistic Swimming,Never
JPN,Cycling Track,2020.0
JPN,Skateboarding,2020.0
JPN,Cycling Mountain Bike,Never
JPN,3x3 Basketball,Never
JPN,Cycling BMX Freestyle,Never
JPN,Sport Climbing,2020.0
JPN,"Marathon Swimming, Swimming",Never
JPN,Breaking,2024.0
JPN,"Cycling Road, Cycling Track",Never
JPN,"Cycling Road, Cycling Mountain Bike",Never
JPN,"Cycling Road, Triathlon",Never
JPN,"3x3 Basketball, Basketball",Never
CGO,Basketball,Never
CGO,Judo,Never
CGO,Football,Never
CGO,Tug-Of-War,Never
CGO,Athletics,Never
CGO,Swimming,Never
CGO,Badminton,Never
CGO,Sailing,Never
CGO,Gymnastics,Never
CGO,Art Competitions,Never
CGO,Handball,Never
CGO,Weightlifting,Never
CGO,Wrestling,Never
CGO,Water Polo,Never
CGO,Hockey,Never
CGO,Rowing,Never
CGO,Fencing,Never
CGO,Equestrianism,Never
CGO,Shooting,Never
CGO,Boxing,Never
CGO,Taekwondo,Never
CGO,Cycling,Never
CGO,Diving,Never
CGO,Canoeing,Never
CGO,Tennis,Never
CGO,Modern Pentathlon,Never
CGO,Golf,Never
CGO,Softball,Never
CGO,Archery,Never
CGO,Volleyball,Never
CGO,Synchronized Swimming,Never
CGO,Table Tennis,Never
CGO,Baseball,Never
CGO,Rhythmic Gymnastics,Never
CGO,Rugby Sevens,Never
CGO,Trampolining,Never
CGO,Beach Volleyball,Never
CGO,Triathlon,Never
CGO,Rugby,Never
CGO,Lacrosse,Never
CGO,Polo,Never
CGO,Cricket,Never
